15929462	865812	3.095088378	0.96371644	49481
21727142	1080777	4.014217653	1.169560653	60490
25980368	1246523	5.014533866	1.380161204	67375
30759916	1441451	6.213823885	1.575166505	71866
24432079	1207839	4.756821016	1.319911129	64803
23799536	1158056	4.457852401	1.26529765	66358
21741347	1079762	4.059128056	1.166359904	61768
27314255	1301005	5.196698997	1.402956817	67915
32380146	1490871	6.271336459	1.63073645	75429
12932166	738636	2.523946714	0.864650048	44430
19831155	1023215	3.875541322	1.089698475	56541
20302365	1034820	3.992479539	1.100638378	55698
28618958	1350278	5.565897701	1.463864538	70878
25094134	1225109	4.885437278	1.384078224	66004
21246699	1070964	4.143744365	1.17127297	58879
29954770	1406360	5.845674727	1.511417773	72886
35583305	1672470	8.331086905	1.821544672	74645
31150219	1465874	6.249947313	1.655800063	72731
29730013	1434303	6.250040322	1.532858021	66273
30863926	1434096	6.211856675	1.541484352	72876
