28.45802926919655	1.6714656272602832	1578520
28.50190256435064	1.6886224434755381	1666717
28.361240771121977	1.6499383356848099	1578381
28.473334643780984	1.6325614150449081	1550679
28.33680654105801	1.675807431955234	1584075
28.441920167148837	1.6559358430612154	1537569
28.319911408525172	1.6274580923112107	1552547
28.323364682625236	1.6236556670052	1584453
28.363319696215534	1.6577947129098896	1583616
28.518627032335527	1.685745238251032	1645729
28.45794349585129	1.6304230892413527	1518311
28.45119165765837	1.6534160534837314	1562793
28.416071226779472	1.6580951931587382	1649788
28.445937291203926	1.6612263661257751	1644000
28.409784938516914	1.671614023656596	1635292
28.38085106820002	1.6751093638188392	1547353
28.46518885537036	1.6568199665091996	1647005
28.37178221412536	1.6279338046417489	1548984
28.46457353792022	1.6302998602306038	1618642
28.511803807670248	1.646221222771568	1516884
