2717107076	94198178	739.414225707	252.743925767	3744440
2756523274	95333800	739.208666208	256.800467387	3745146
2668187858	92645042	720.020458979	248.627397745	3639298
2661742960	92208370	772.348698238	249.487435052	3924120
2932698657	100608453	857.866286665	276.228645692	4398207
2734901251	94627735	798.678900843	257.627792534	4023246
2488801620	87473778	630.743412088	238.25434581	3266708
3132141238	105932842	987.490249745	296.271471632	5039643
2959834300	101138584	868.231167515	277.462391287	4372928
2984596876	102152722	895.327390079	280.560633738	4583321
2707404019	93903421	686.20824678	248.863660902	3483602
2498180756	87650600	595.916804415	236.143121939	2998700
2832288439	97522801	794.470443824	278.027946256	4068060
2755326064	95159476	762.062533484	255.794680547	3849522
2424691306	85430752	568.824856123	230.64969021	2906935
2823170520	97340478	779.263333429	263.699457301	4036341
2549511758	89457194	629.522396436	245.92496304	3241074
2639604470	91969508	693.025694648	245.91179483	3540913
2490694972	87479242	615.50460535	234.987026268	3026066
2686282353	93055227	755.459594718	249.844440772	3751047
