140602675	4344245	22.872921857	5.211139108	328931
132992987	4167412	20.640582744	5.378350545	309458
133435813	4172603	20.506207726	5.031743119	305472
140687845	4352730	23.233696398	5.292784451	325092
134994714	4205859	20.828284023	5.106080498	312614
140011038	4338113	22.323680031	5.573495182	324078
130282373	4095768	19.684567443	4.940910615	300342
140058163	4338733	23.040602169	5.146057918	324958
140054272	4344092	22.615331008	5.264302562	325637
143678085	4442540	24.016613344	5.9393117	331818
139203076	4334111	22.272767754	5.223990796	318396
139671708	4331558	22.40983412	5.223997297	324762
142767968	4386328	23.454930024	5.333899562	339216
146221032	4500747	24.207354337	6.069605286	341579
132245574	4148434	20.45848882	5.169400561	302871
144323162	4449452	23.810683932	5.326307385	337927
136623737	4254587	21.190822294	5.174088918	310859
137447317	4288047	21.930074994	5.666522851	318751
137166246	4262546	21.912851873	5.085147642	320296
139074237	4316197	22.134783249	5.197454593	322878
