331965336	16894302	61.128900952	42.636600505	302354
330509846	16883018	62.018050014	42.804316284	319287
320783239	16445575	58.883591672	44.839123618	309505
326824709	16691507	60.722309374	44.098894519	320183
312928663	16071307	56.730271485	41.994467305	295696
320686225	16381387	58.585543632	41.925376587	295417
323116443	16516995	60.219334359	42.741987451	313183
337742761	17198023	63.39153986	44.083855082	326729
309838050	15946986	56.467105307	40.967441704	297478
324808358	16582556	59.846270702	43.241969046	303719
315860146	16212100	57.709669994	41.459190282	306643
324431412	16557930	59.613534663	42.951714111	303068
321002509	16435837	59.190547569	41.825395973	308943
328860265	16815511	61.190876397	44.713877864	313957
319958888	16344878	58.751622476	42.524894189	294575
316685381	16208753	57.394697633	40.972228125	290452
317457707	16280897	58.239570894	41.651254375	304114
317376569	16238309	57.397906819	41.063542603	288632
327450035	16801121	61.376521614	43.763589721	338835
326933269	16705327	61.164672055	45.023110448	314752
