744707546	37199780	215.143421299	75.716866193	1029169
1782457527	82383399	594.027788982	163.884790937	2023480
1197246585	59261373	435.708474758	120.709815613	1552272
1354475853	63419625	430.125128562	126.198002745	1633518
1354862760	63359964	429.096623664	123.945216269	1690026
1613301046	76621912	578.462600839	151.948095127	1921331
2311397827	104587003	820.144003038	205.981494574	2449707
1506826854	71477352	517.526127879	139.663080129	1936675
1466308808	68459666	476.42589559	135.933895192	1962925
1191820315	56698477	368.206247829	114.186363116	1643060
930197762	45217430	279.673670905	93.252318121	1314926
1184288540	56857736	372.617700673	116.434377343	1539802
1886628442	87358774	680.2921063	170.823425673	2174723
1524114108	72393720	518.332018335	137.399434479	1807424
1028933479	49598521	309.281059148	102.013295324	1418181
1481819058	69309420	487.285219737	136.47526076	1821537
1684660383	79039869	594.898680436	151.129559531	2041665
1002967429	47380471	274.640417636	99.862310308	1267435
1365413061	63689277	422.500109548	125.466175741	1737179
2184514142	102195062	853.97770597	199.785045844	2320292
