163143680	5517030	27.155518428	6.722527757	248387
78441773	3140778	12.971657739	3.837236541	170584
75876288	3096673	12.873817439	3.829256563	157404
96628061	3712406	16.536393109	4.520772234	186912
135684803	4687338	22.219060763	5.788359627	229904
152213974	5118189	25.53886866	6.47454314	236510
121569567	4338592	20.015669511	5.193273748	213423
75167399	3044844	12.280486641	3.733411314	165177
109972012	4090312	18.854115477	5.07064236	197105
97062364	3658519	15.86717293	4.539470827	193260
128973084	4592344	21.465816714	5.580871546	217873
112205259	4074054	19.096283807	5.149000028	204975
80654482	3193242	13.30303126	4.035059754	176069
102159245	3942930	17.81722174	4.838184167	186484
104702560	3906645	17.085029285	4.791350203	203015
122327007	4370457	19.832420055	5.546611366	216626
124158748	4410683	20.061842072	5.251879326	217080
128671653	4588228	21.952088578	5.501446386	216434
76104655	3122660	13.144939678	3.859149982	161069
118632623	4360783	19.665104135	5.167801757	210456
