1000273409	47790299	315.29220102	113.812221358	1985358
968416354	46387978	291.787811075	111.287607434	1824103
996783262	47439082	304.724427175	111.764035046	1941940
979435309	46908589	298.024489264	112.719113612	1876635
930855006	44388054	257.625830598	102.994926832	1616109
949618828	45485338	272.105629173	108.350268731	1740275
953726756	45425876	274.935908789	106.329902235	1732036
947851968	45459684	269.890304651	110.253504928	1702534
945204088	45076234	258.442734698	105.686489994	1602261
960780559	45606295	270.981917005	104.374103196	1707272
970228678	46480552	291.968811964	109.651098165	1831750
952046380	45469294	274.32124552	105.572565009	1659534
948733376	45432332	273.870382411	107.634676219	1710030
944877823	45273595	263.152964571	107.355050791	1653326
944636781	45194793	268.884801549	107.607310344	1709432
977990353	46813723	300.451089391	110.984002213	1886470
943463958	45081396	265.435108739	110.322919513	1677941
1006308078	48136458	313.241152559	112.74924187	2005187
979114841	46924697	300.242644555	110.529777708	1914437
945522623	45439301	275.277767406	102.703284493	1721227
