3216353069	107192483	509.359659088	290.965831834	1512696
3168380613	106004787	498.687528555	277.573988092	1507284
3293554003	109322539	526.828193125	289.433504478	1559696
3310868351	109846835	532.187272451	288.83198951	1603428
3215042178	107178294	505.833436078	284.818294094	1488700
3177442934	106097588	498.939154044	293.654182712	1463508
3226086746	107492660	507.319442382	279.98341201	1506488
3200401258	106810018	507.989833522	293.125099444	1529636
3235185685	107833177	513.764139719	286.299186377	1560954
3257281046	108376664	518.490577189	300.889240904	1519416
3279453162	108926196	519.575679536	287.385311457	1566092
3221499094	107425096	512.389873527	300.803856456	1547522
3285529423	109073887	523.811578468	287.976986229	1584821
3118117304	104528744	490.437478466	279.901454103	1459277
3287157281	109093955	520.035125046	288.694738275	1529401
3207659196	106919766	506.905137407	281.838709527	1497822
3245967249	107952639	509.394473456	281.922734799	1487428
3170294504	105958196	498.551300477	286.660698408	1484165
3323877893	110188433	531.546029521	291.519202274	1592724
3199839321	106772595	505.550940521	288.81734003	1477948
