94703328	3022598	14.297696103	3.855893461	299871
105119751	3264236	17.107211372	4.636161087	339320
96690552	3071757	14.867970977	3.86615688	312056
89482159	2900334	12.98774463	3.628858975	282302
84494571	2795216	11.987940259	3.57534175	260579
98582713	3120563	15.256106146	4.497976677	316380
89279158	2896668	12.930088947	3.634830385	282355
94683060	3030495	14.385567826	3.802382719	300585
88339758	2880028	12.805668969	3.710316394	280233
96088421	3067206	14.219459835	4.322375624	303459
100591607	3156022	15.975129186	4.013609824	325699
90558814	2943334	13.167584462	3.712448423	284011
93581014	2999749	14.036231111	3.796120929	294754
89993121	2921901	12.946549166	3.678799043	279855
89564226	2902981	13.468989779	3.997146367	284475
86658953	2844618	12.256596682	3.59968328	270305
105284649	3288984	16.419676598	4.166159278	338838
98892597	3127002	15.262792926	4.006748299	316921
102205999	3194619	16.66528137	4.667718897	333771
89208030	2900380	13.061060599	3.737287233	279816
