23.78086633571785	3.399820891896947	111779
23.93025175276511	3.628559441770272	118036
23.977490833557127	3.606165302828687	118974
24.00313928074707	3.5428030928093714	116931
24.004323447826106	3.327165181817323	120405
23.958658363175932	3.545646965072887	116385
23.799134950986122	3.3448969844920873	110471
23.803992178444712	3.4261094304766964	112711
23.75899342677375	3.5210426095538865	113003
23.89961736892443	3.555852191899109	115486
23.97486349782214	3.675824286236226	119353
23.929990335509594	3.6717307171064215	120642
23.936872554542273	3.5923681930647517	118972
23.98866216943455	3.5172602403346978	117831
23.96029613339841	3.5279240077760483	118103
23.886873584053554	3.4168041643498825	115056
23.77632980582568	3.4383045992486574	110756
23.865338270191412	3.5235162920387464	118278
23.94237212938385	3.4745822814179914	113342
23.70501388163858	3.485401779436575	109070
