735628429	31568797	120.429313488	84.750033879	471956
759742397	32466479	127.290226738	81.408723567	502916
727592117	31299227	118.690889853	79.367127489	468659
753105084	32233134	124.164827648	81.84731793	506408
762781804	32537170	125.183392047	83.633075072	500681
748614229	32006173	131.141705987	84.98366467	487261
718520166	30994674	117.732732758	82.771218737	464100
743214316	31885480	125.0355199	84.676620331	484132
781555562	33260192	131.845510751	85.913165172	554036
761153429	32507783	126.4835768	83.01453684	510203
744455197	31889503	121.800730138	83.783169227	480911
748059549	32058975	123.329944418	83.719893805	496903
743379881	31893569	121.844710073	81.301007825	495616
761822446	32532238	125.859040275	83.19490231	503663
720124030	31005694	118.753437121	81.191812073	451599
748503229	32062807	122.725630142	86.034806367	491876
750223102	32104720	123.232429018	84.536484726	492562
739352706	31679952	121.431496986	83.030829681	476670
750842562	32101392	122.760941226	84.070082576	475178
745720772	31949906	123.04986054	83.760704729	491048
