3884852620	136892692	1017.169551713	356.747755999	5023418
3753009829	132735325	981.131825795	343.845391571	4754148
3756843622	133030564	973.317356653	342.637374738	4813278
3889060895	137026361	1095.223905693	369.075430469	5412454
4018293707	140776055	1048.104264186	374.962311545	5058202
3723316242	131540898	929.715137034	338.590258715	4558699
4244442282	148367700	1370.140564683	9528.960458752	6726186
3805136904	134304072	1034.924462439	358.519882835	5123125
4044119375	142546331	1176.673178828	4264.35931673	5734954
3856075117	135660457	993.858754797	361.693842879	4831000
4007396250	141201384	1116.49842883	372.811270744	5601067
3783226002	133414992	939.934545851	347.834426179	4589745
4039250283	141636411	1179.036916318	4211.998613832	5724651
3961286165	139221335	1106.400535264	377.457156525	5454959
3907723509	138006555	1016.354014646	364.298957813	5074278
3918731980	138219976	1049.402785506	361.211725587	5123266
3961161971	139444175	1067.650306393	368.446435686	5375179
3809403337	134944069	960.542687459	351.056040738	4706824
4066451305	142523533	1188.290280912	4382.257426132	5864154
3832789361	135173183	993.984977205	360.189138315	4911379
