67744224	2399229	7.965091586	3.041717068	171781
68859480	2428135	8.121452875	3.171815378	174799
68882959	2429844	8.188629653	3.26944773	174586
69350091	2441411	8.218005922	3.105545943	175963
68657805	2422590	8.063215083	3.07931695	173810
69370228	2441818	8.227191579	3.1306427	177679
68631058	2423178	8.116810252	3.243380095	174278
70476318	2470428	8.368214592	3.158066234	177470
69304059	2439474	8.180239395	3.093441606	176485
69264369	2441334	8.227805264	3.128708493	176840
69787479	2451099	8.250954598	3.132454877	176472
68922745	2430750	8.202143432	3.394209037	175859
68731168	2426023	8.130176468	3.1436416	175256
67394701	2393266	7.949254065	3.055153982	173575
68984380	2431125	8.174462523	3.097974082	175459
68356913	2415773	8.062874672	3.14221584	174979
68773492	2426682	8.156833249	3.262431844	176322
68933218	2429428	8.153035136	3.088958156	173404
68753454	2428484	8.170914688	3.088143507	174733
68307638	2416738	8.113186132	3.110666616	175384
