108949184	3528189	11.972843371	4.451925569	255803
108026897	3511292	11.909610999	4.802622738	255949
105836060	3462760	12.31838419	5.251721061	252533
108690360	3524250	12.277639573	4.643263918	256858
108764130	3526705	12.175101253	4.67907472	256762
107690349	3501184	12.15335434	4.708140783	252842
107354105	3496360	12.366149971	4.617473082	254514
109946104	3551009	12.377559872	4.948452761	257204
108596570	3521905	12.145197136	4.569361379	255275
105006586	3440071	11.595059443	4.473856296	250888
108234978	3514358	12.024454144	4.760294271	252617
107315959	3496434	12.071438718	4.64839517	254378
107284659	3494004	12.14077616	5.073725084	255743
108157985	3511025	12.267287879	4.682277352	256668
107798155	3504705	12.025942635	5.153259679	254621
108826286	3526611	12.109052883	4.635525995	255399
110487063	3566408	12.527048454	4.768022587	259866
106847805	3482390	12.033153771	4.973029693	252701
106804447	3484412	11.975251714	4.641017781	252292
109511694	3546274	12.388002142	4.676029365	258446
