22164945	1167625	3.857994038	1.35532538	73274
39209865	1765775	7.201884043	2.070440014	97479
15687800	895610	2.812807862	1.089190447	60610
15404248	877993	2.734094447	1.087063397	58664
17757024	991024	3.165237231	1.172965572	62974
37937835	1719690	6.50629326	2.036110266	100022
28272785	1395220	5.024903609	1.752804374	81391
19728667	1037432	3.340765193	1.229205575	70349
35324706	1601321	5.973225606	1.904606388	97282
32092718	1501048	5.380676703	1.780467425	91533
15710277	885137	2.688269278	1.085746754	60496
28714604	1380254	4.905953124	1.626445844	82841
21778890	1124280	3.754610569	1.317122264	73240
32309614	1512439	5.695926963	1.785544417	86413
23102273	1181333	3.948849044	1.394897123	74952
44667069	1940754	7.804435636	2.22499122	104973
21656310	1119460	3.754873096	1.319226666	70873
22525007	1225487	4.374255164	1.427628173	71308
34108629	1572719	5.840354157	1.915363399	92887
29010501	1382631	5.088030893	1.61661367	82209
