30	16	273	104	16	5397	2889	1940	369	287	463	502	161	49	27	3	63354	33832	13689	29037	43631	14442	12599	6433	800	14300	1845	4437	8382	3580	7881	1710	4952	3859	682	3705	5802	5107	5514	2505	1239	1385	474	217	719	40	1678	841	399	609	351	135	1794	1232	824	45	16	95	106	23	264	150	26	79	73	88	21	33	14	11	1	0	1	0
31	18	373	120	33	7271	3886	3041	399	533	753	1039	313	142	97	7	83068	38594	20898	33999	63828	20647	15106	10256	749	21079	3288	8283	10243	5025	15796	3984	8236	7421	1112	5165	7588	9021	10469	4134	2138	3638	1284	694	1332	126	2592	2338	1132	2474	1014	320	3402	2932	2155	183	71	165	174	56	838	552	190	233	256	461	65	92	31	102	23	5	7	1
32	17	343	110	26	6722	3532	2782	355	453	689	806	264	96	57	4	77314	35878	18729	32469	58450	19338	13529	9846	635	20366	2706	7015	9448	4889	12388	3464	7999	5783	967	4845	7176	7676	9713	3478	2071	2481	740	466	1096	133	2338	1676	805	1411	781	289	3140	2099	1706	125	30	159	133	33	596	296	90	173	195	240	39	51	19	36	5	3	2	0
33	19	379	137	34	7393	4304	2984	505	569	743	1020	361	146	92	11	84851	43112	22332	34617	62316	22200	18758	9819	1063	20498	2738	9112	10311	5385	15553	4439	7778	6936	1517	5452	7471	9598	11085	4914	2131	3711	1184	726	1254	148	2536	2549	1311	2348	1006	353	3721	2822	2405	158	68	141	303	90	762	459	187	236	324	366	60	141	54	98	8	6	14	1
34	20	424	147	43	8316	4877	3503	519	660	897	1361	486	206	117	18	92491	46787	25751	37721	72417	25175	19929	11465	985	23621	3771	12913	11079	6186	20085	6489	9317	9492	1885	6485	8279	11120	13054	5585	2613	5685	1611	1041	1816	345	3013	3661	1901	3002	1292	410	4625	3958	3344	224	72	182	570	162	998	719	220	264	465	479	93	257	104	138	12	12	18	1
35	20	381	156	34	7501	4727	2880	633	587	734	1032	407	119	95	5	85379	48038	23094	35754	60943	23162	22895	8748	1491	21151	3197	10546	10411	6219	15918	4855	7692	7232	1925	6043	7405	9997	10886	5697	2034	2982	1275	873	1281	187	2574	2071	1195	2287	950	371	3896	2682	2507	130	74	161	161	51	808	462	198	226	290	406	45	62	26	56	16	2	4	0
36	17	314	114	22	6223	3355	2311	400	401	606	677	233	73	44	3	73064	36188	16453	31297	50013	16547	14222	7423	817	18309	2441	6102	9038	4579	10694	2597	6335	4926	971	4341	6369	6896	7868	3282	1848	1813	642	366	952	88	2226	1292	638	1109	552	250	2706	1776	1425	70	24	152	94	26	496	211	72	150	155	164	33	40	14	21	1	0	1	0
37	23	445	193	60	8715	5935	3378	776	750	847	1785	751	225	223	21	97396	59825	26846	40281	72605	26283	28448	8964	1640	21776	3582	19021	11922	6594	27619	9205	7862	11927	3358	6914	8165	12725	11094	7203	2417	5858	2845	2049	2045	546	2924	3982	2329	5489	1304	395	4957	4670	4624	178	195	158	661	207	1284	1131	618	306	566	892	97	249	165	180	54	9	22	1
38	20	427	150	40	8391	4975	3558	558	704	923	1282	454	184	118	10	94209	46401	26841	37124	71939	26110	21532	12129	1141	25532	3804	12169	11078	6724	19172	5886	9974	9082	1911	6529	8348	12062	14342	6093	2762	4945	1529	1012	1703	258	3056	3231	1646	3094	1338	515	4875	3656	3218	262	88	206	336	92	1158	755	252	321	467	523	78	134	60	125	22	10	9	0
39	11	227	42	13	4460	1347	1894	71	185	449	433	72	47	21	1	53280	14972	7524	23655	42350	7722	2644	7339	56	13922	1856	1986	6794	1864	6649	888	5539	3375	127	1961	5427	3187	4054	735	1339	1305	317	82	637	23	1635	777	213	543	348	61	1205	1152	515	63	8	107	33	5	300	119	24	68	51	99	15	14	3	10	2	1	0	0
4	14	290	66	25	5700	2098	2414	139	299	585	826	156	99	63	6	66644	22752	11029	29040	53586	11239	5140	8468	143	16845	2887	4245	8464	2726	12604	1835	6747	6249	333	2828	6424	5184	5563	1404	1733	2792	917	250	1148	55	2036	1667	521	1674	651	108	1879	2290	1127	113	41	132	205	31	600	330	105	136	140	303	35	80	27	45	12	3	4	0
40	25	485	242	58	9451	7414	3811	1219	912	922	1866	846	210	217	18	102607	70749	34309	41665	78732	34338	44619	10968	3592	24668	4997	22956	12523	8798	28446	9877	9376	13978	4917	8715	8918	15595	15395	10773	2669	5933	3297	2367	2303	535	3198	3599	2474	5530	1529	627	5927	4851	5365	165	249	181	654	193	1306	1185	578	391	618	893	79	214	169	135	33	5	17	0
41	27	552	285	66	10659	9141	4488	1589	1198	1080	2163	1042	260	274	20	113861	78800	45081	42956	88124	43852	60046	13427	5317	28237	5635	28745	13297	10689	32247	12804	11065	15969	6596	10898	9511	19995	21342	15745	3141	7490	3911	3367	2616	643	3648	4412	3365	7114	2179	1029	7882	5898	7223	223	309	213	719	241	1657	1523	799	494	784	1201	115	280	189	235	66	6	21	2
42	19	415	130	41	8079	4412	3539	420	612	910	1364	410	194	130	9	90660	41991	24441	36213	72794	23566	16510	12059	711	24823	4509	11403	10848	5976	20150	5450	9915	10061	1411	5765	8325	10328	11993	4649	2586	5374	1786	960	1827	240	3000	3208	1542	3418	1183	318	4134	3898	2982	279	94	205	316	66	1220	899	295	296	432	578	91	130	70	122	25	8	4	0
43	17	342	105	31	6805	3278	2676	308	450	693	984	287	124	77	8	78190	34606	16732	33437	58495	16087	11135	8332	471	19614	3250	7627	9792	4218	15089	3433	7162	7079	929	4330	7082	7846	8352	3095	2000	3233	1088	530	1316	145	2489	2166	925	2009	765	238	3031	2705	1953	132	40	157	263	61	768	405	148	204	251	319	55	101	41	71	10	4	5	0
44	17	327	111	25	6550	3290	2540	375	451	631	832	236	79	68	1	75419	35484	16192	32703	55485	16411	12984	8234	741	19463	3203	6642	9620	4363	13009	2578	7045	6411	874	4259	6994	8160	8591	3385	1809	2146	1037	485	1170	75	2247	1318	573	1640	745	310	2842	2165	1645	88	53	146	32	6	621	383	130	183	157	308	24	15	8	27	8	0	0	0
45	21	410	173	37	8050	5345	3155	751	669	811	1149	462	147	110	7	90238	52926	26877	36705	65188	26517	27569	9705	1943	22782	3423	12317	11118	6913	17525	5593	8469	7993	2286	6786	7988	11349	12647	6882	2287	3761	1491	1084	1467	216	2786	2459	1474	2651	1102	482	4439	3170	2902	177	90	176	218	66	979	649	233	265	344	451	61	89	48	93	13	10	6	0
46	15	321	83	22	6225	2756	2764	226	372	666	762	176	94	49	4	71920	27857	15747	30094	58601	15968	8871	10455	337	19696	3250	5019	8846	3875	11191	2117	8124	5984	525	3769	7089	6274	8122	2341	2054	2726	747	282	1102	63	2155	1605	582	1344	741	175	2443	2215	1306	141	32	133	145	25	602	337	76	150	155	233	38	62	19	37	4	0	2	0
47	20	398	149	41	7866	4632	3162	547	597	781	1328	460	163	121	12	88129	47759	22604	37470	67839	22421	20045	9834	1116	21631	4099	12609	11032	5674	20259	5389	8050	9690	1854	5785	8185	10392	10755	5039	2252	4578	1739	1046	1752	269	2613	2843	1466	3077	1103	350	3936	3661	3113	163	81	149	427	108	952	699	272	235	378	490	52	164	76	91	13	3	10	0
48	19	370	145	26	7213	4512	2889	583	544	706	818	333	95	50	3	82224	45578	23378	34066	59544	23631	21785	9871	1364	20823	3211	8965	10122	5951	12544	4080	7965	5941	1660	5876	7547	9259	11806	5216	1972	2421	717	523	1136	171	2473	1566	985	1246	803	399	3666	2194	2062	121	29	159	102	35	591	299	80	193	229	209	41	31	13	28	1	2	0	0
49	19	374	132	39	7311	4149	2885	441	507	729	1165	407	163	107	14	83322	43276	20729	35339	62123	20493	16601	8752	780	19501	2926	10357	10325	4989	17531	5137	7130	7794	1512	5245	7381	8570	8974	4017	2076	4273	1402	847	1422	238	2556	2889	1462	2677	843	266	3437	3244	2535	135	65	145	426	110	835	530	216	179	288	394	80	187	80	122	13	6	13	2
5	26	527	261	64	10211	8335	4209	1331	1085	1037	2018	1019	262	233	17	111038	74891	40083	42170	83540	38907	50528	12355	3813	27205	5382	27235	12848	9572	30291	12837	10227	14347	6120	9804	9242	18314	19367	12771	2902	7011	3142	2913	2389	811	3261	4506	3330	5865	1867	1013	7513	5442	6605	294	208	186	603	218	1618	1403	660	432	928	1021	99	199	153	175	44	9	10	0
50	19	367	136	35	7211	4163	2817	483	510	716	1077	384	138	95	7	82240	43610	20336	34951	60428	20265	17615	8678	941	20043	3219	10121	10232	5207	16561	4533	7316	7527	1555	5137	7531	8710	9314	4319	1971	3574	1258	792	1368	205	2471	2407	1223	2367	820	273	3395	2908	2347	148	62	155	245	60	881	556	202	202	283	372	54	84	46	82	10	5	3	0
51	15	315	79	26	6203	2571	2652	193	351	609	873	191	106	66	5	70108	27469	13869	31638	58958	14118	7317	9455	246	17461	3269	5375	9237	3216	12980	2398	7098	6654	475	3640	7318	6154	7071	1971	1687	3045	974	335	1126	84	2096	1899	610	1696	647	148	2137	2553	1342	130	47	120	184	27	654	418	113	125	165	307	47	66	29	43	7	6	2	0
52	22	444	187	44	8731	5928	3509	812	793	901	1350	585	186	134	9	97975	56238	29799	38695	71203	29242	30184	10973	2003	24748	3818	15172	11609	7451	20523	7371	9177	9345	2966	7413	8294	13479	15284	8208	2581	4716	1757	1370	1622	362	3043	3350	1972	3330	1359	588	5483	3627	3811	221	114	192	278	102	1207	777	316	355	541	549	73	117	57	131	19	8	6	0
53	21	413	171	39	8161	5245	3226	726	697	825	1227	478	158	115	11	91809	51729	25729	37515	66966	25732	26128	10071	1820	23230	3603	12787	11170	6624	18802	5573	8598	8633	2295	6530	7948	12184	13063	6842	2361	4331	1545	1111	1615	233	2879	2711	1550	2855	1193	560	4641	3351	3145	166	87	178	382	107	953	682	235	295	375	491	68	130	69	107	17	6	11	0
54	17	348	108	28	6851	3455	2781	345	466	730	871	257	127	71	7	79319	34891	18681	32590	58646	18198	12894	9279	627	20666	2554	6688	9681	4728	13166	3216	7666	6113	898	4631	7099	7991	9381	3510	2108	3253	952	472	1153	101	2588	2200	969	1829	809	261	3085	2485	1707	182	54	163	219	52	744	423	131	233	247	290	58	97	36	65	4	6	5	0
55	23	484	200	53	9351	6580	4045	875	873	975	1772	696	222	183	17	102295	60307	34041	40379	81404	33081	33743	13000	2152	25982	5393	19466	12153	8128	26249	8719	10445	13222	3462	8201	9019	14481	16673	8994	2791	6487	2630	1821	2234	430	3216	3704	2423	4854	1692	594	5716	4929	5008	217	147	196	611	181	1304	1094	481	380	583	866	95	218	129	127	37	13	15	0
56	22	456	180	51	8926	5775	3753	737	792	924	1667	601	224	187	15	98415	54994	29030	39637	77811	28471	27662	11884	1690	24370	4632	16245	11966	7067	24769	7230	9500	12416	2734	7209	8702	13568	14132	7516	2549	6306	2667	1602	2017	311	3060	3849	2127	4769	1560	479	5017	4721	4239	266	173	186	536	132	1320	1177	493	327	570	872	91	213	121	162	43	8	16	0
57	16	308	93	27	6169	2789	2343	260	371	608	845	226	95	70	4	71560	30923	13583	31382	52327	13622	9180	7098	388	17797	2730	6052	9217	3637	13155	2544	6431	5908	678	3633	6451	6526	6651	2383	1807	2442	926	432	1184	89	2203	1699	620	1692	618	170	2380	2314	1476	90	40	143	133	25	677	372	131	150	178	316	46	52	25	45	11	2	1	0
58	23	455	211	42	8973	6588	3576	1010	856	913	1318	644	154	113	4	99935	62019	32108	39548	71271	32275	37296	11327	2776	26267	4557	17152	11679	8638	20384	7841	9923	9449	3803	8287	8460	14496	17046	9707	2638	3916	1513	1419	1742	420	3144	2618	1897	2860	1472	761	6019	3481	4237	187	71	206	143	58	1150	617	282	379	497	475	55	44	18	79	6	3	2	0
59	17	341	107	29	6632	3379	2720	334	431	668	913	265	122	73	8	76953	35154	17791	32350	58106	17718	12367	9185	587	18804	2910	7092	9537	4256	13843	3265	7182	6517	887	4404	6933	7274	8357	3213	1889	3310	999	506	1205	113	2323	2057	937	1888	752	226	2788	2477	1712	135	48	148	263	59	692	429	130	150	182	290	57	97	35	76	7	3	7	1
6	15	288	84	21	5666	2592	2134	235	308	530	640	171	71	45	4	66768	28709	13777	29515	48201	13123	8735	6487	361	15844	2258	4480	8503	3351	9971	2077	5393	4331	546	3593	6080	5271	5928	2102	1456	1807	581	255	815	54	1910	1276	478	1155	443	129	1947	1627	1038	58	29	104	142	25	418	239	68	119	105	170	27	39	23	22	4	2	0	0
60	19	384	137	34	7535	4312	3025	489	605	762	1060	386	131	90	4	86592	42844	22089	34858	63234	21320	17940	9564	939	21762	3745	10061	10557	5485	16535	4763	8138	7432	1616	5498	7502	10451	11959	5033	2058	3367	1192	779	1403	213	2632	2169	1144	2255	1021	423	4000	2690	2685	162	57	165	136	37	855	543	199	278	359	358	51	40	25	63	10	1	1	0
61	24	483	215	61	9488	6751	3817	963	906	956	1904	801	260	239	21	103418	64337	31985	41356	79842	31360	35607	10748	2431	24317	4283	21022	12653	7591	28822	9801	9085	13230	3965	8208	8853	15747	14745	9267	2713	6986	3272	2307	2203	540	3125	4500	2694	5953	1626	635	5894	5257	5364	249	262	177	647	200	1542	1445	662	354	742	953	107	283	193	224	43	15	22	1
62	23	464	198	55	9118	6333	3607	833	821	925	1681	739	221	181	18	100272	60871	30838	41095	75449	29424	31527	10090	1883	24460	4356	19221	12025	7546	25756	9499	8843	11344	3568	7881	8696	13956	14167	8247	2678	5742	2340	1857	2066	553	3155	3874	2402	4582	1446	550	5699	4568	4853	192	135	190	543	200	1260	987	496	355	633	705	98	215	126	157	21	12	15	1
63	21	421	164	46	8294	5137	3332	648	688	819	1457	507	179	158	17	92355	51145	25515	38566	71029	24954	23902	10073	1474	22501	3709	13517	11416	6232	22248	6023	8236	10317	2171	6534	8276	11907	11868	6341	2384	5072	2136	1290	1807	232	2840	3150	1584	4130	1241	430	4415	3981	3411	156	136	158	595	136	956	845	370	299	448	659	65	216	128	118	27	7	21	0
64	23	452	203	50	8816	6299	3484	910	816	851	1555	684	179	165	12	98002	61103	30379	39160	72257	29266	33374	9814	2293	23205	4430	18160	11838	7415	23780	8469	8614	10795	3559	7587	8498	13896	14482	8640	2360	4812	2246	1771	1851	454	2924	3121	1953	4049	1326	644	5363	4076	4345	169	139	159	413	112	1136	853	384	353	515	691	57	159	100	117	29	3	14	0
65	17	331	100	36	6563	3043	2524	277	408	637	1077	281	144	107	15	75919	33287	14869	33136	56657	14691	9995	7370	405	17346	2402	7062	9623	3644	16561	3251	6082	7167	799	3940	6902	7050	6437	2554	1822	3840	1365	594	1268	101	2241	2620	960	2664	748	166	2552	3000	1888	120	66	112	447	82	683	511	208	166	239	438	61	198	82	99	21	3	21	1
66	14	271	75	16	5380	2311	2030	205	292	527	480	128	58	29	2	64020	25414	12460	27817	45156	12125	7567	6584	321	16219	1665	3318	8061	3137	7535	1567	5636	3222	387	3233	5767	5044	6046	1909	1516	1431	366	185	657	35	1880	1009	358	703	429	144	2008	1292	771	62	12	109	61	13	358	138	39	114	106	123	21	28	7	27	1	2	1	0
67	18	341	125	28	6749	3749	2541	449	494	625	796	294	104	65	8	78174	39472	18368	33148	55273	18765	15954	7977	935	17840	2117	7143	9899	4427	12487	3607	6373	5077	1209	4972	6795	8647	9362	4189	1697	2559	814	535	931	124	2295	1903	866	1582	814	356	3307	2098	1735	95	42	120	229	59	516	292	101	193	258	229	39	103	47	53	2	5	5	1
68	22	444	187	44	8619	6014	3552	806	730	884	1366	603	198	116	15	95619	57736	30603	38934	72158	30195	31042	11416	1938	23497	3788	15891	11410	7383	20264	7628	8994	9665	3117	7592	8454	12111	14582	7529	2480	5345	1591	1260	1692	399	2926	3493	2236	2979	1240	511	5154	3835	3839	228	68	178	479	172	999	701	254	242	487	433	90	216	83	121	10	11	13	1
69	25	487	232	68	9449	7112	3697	1067	934	909	2080	929	246	277	27	104848	68178	32263	41109	77901	30425	38792	9212	2708	23095	4306	24028	12421	7827	32064	11150	8238	13992	4770	8006	8563	15671	13849	10007	2651	6702	3703	2830	2362	656	3027	4199	2666	6802	1598	596	5984	5390	6101	145	272	147	900	245	1376	1415	804	365	763	1113	87	318	271	200	56	5	37	1
7	15	295	85	20	5854	2630	2229	233	350	595	572	186	94	34	2	69457	28209	13751	29503	48460	13243	8497	7182	329	17094	1800	4531	8545	3531	8953	2317	6151	3686	607	3632	6146	6021	7278	2244	1587	2155	391	256	746	89	2062	1609	710	780	582	206	2316	1571	1123	145	10	130	56	16	555	220	47	134	178	148	36	22	8	37	3	4	0	0
70	18	348	124	29	6850	3765	2632	432	485	673	909	305	107	78	1	79088	39493	18987	33092	56651	18243	15499	7847	851	19439	3243	8132	9799	4887	14173	3570	7097	6469	1193	4788	7103	8343	9076	3959	1779	2619	1085	634	1209	141	2330	1778	885	1889	746	275	3066	2404	1943	147	56	156	36	9	781	450	162	195	247	319	48	11	6	55	8	2	0	0
71	20	416	144	46	8180	4663	3348	487	638	864	1485	488	194	155	10	91472	46136	23971	37600	71303	22627	18397	9868	842	23411	4535	13112	11268	5954	22522	6107	8751	10601	1802	5810	8370	11016	11060	5059	2494	5155	2140	1187	1917	302	2833	3264	1667	4039	1158	338	4097	4189	3372	215	120	184	345	78	1302	951	396	286	442	697	84	119	84	128	30	9	4	0
72	24	449	227	49	8759	6807	3367	1130	793	814	1492	723	172	158	13	96403	67750	31346	40242	70502	31229	40820	9560	3314	22274	4037	18965	11940	7824	22913	8541	8069	10587	4248	8085	8449	13542	13680	9554	2177	4649	2215	1835	1743	437	2862	2981	2034	3929	1172	594	5280	3827	4119	147	143	168	451	138	1024	843	375	288	451	578	67	160	105	121	16	5	15	0
73	16	329	96	24	6532	3119	2675	281	409	675	746	225	102	51	3	74630	32010	16741	32239	57470	17120	10793	9435	435	19728	2687	5908	9454	4330	11459	2915	7716	5313	762	4536	7245	7066	8729	2881	1927	2562	673	366	973	101	2305	1811	759	1291	716	210	2832	2057	1464	159	23	137	94	22	646	307	92	165	213	219	35	36	15	46	3	4	1	0
74	25	499	242	58	9779	7598	3931	1202	987	991	1856	875	216	210	13	106332	70280	36273	41873	79633	35212	44682	11426	3390	26814	5296	23547	12548	9310	28186	10582	10034	13584	5130	9059	9115	16752	17270	11608	2848	5740	3002	2421	2312	594	3375	3663	2581	5370	1705	776	6759	5063	5786	223	203	212	459	146	1458	1145	612	445	666	910	99	173	110	167	29	10	15	0
75	20	396	146	44	7807	4498	3140	515	600	783	1386	469	176	145	11	87794	46261	21218	36858	67413	21654	18532	9652	985	21278	3933	12450	10946	5406	21040	5532	7982	10079	1774	5546	7999	10400	10209	4895	2229	4582	2014	1149	1745	276	2677	2989	1525	3611	1072	333	3815	3889	3107	196	118	161	340	88	1104	828	341	253	361	629	77	140	77	127	26	9	11	0
