501887185	13547165	103.175663428	16.176569205	385909
482172720	13103115	100.165981258	17.03371976	385293
542135358	14644083	117.308736643	18.541609242	382150
632239649	16600604	137.73921768	20.207125477	406916
663619890	17311730	146.816099652	20.990052471	418839
695433201	18082946	157.122704414	21.771654587	426210
680073572	17728242	152.244312028	22.511079739	416606
502587160	13544120	103.838212132	16.441861322	389399
420214110	11731205	86.535677585	14.26714586	348866
568508411	15008186	117.802093839	18.431442255	400607
545940043	14577018	116.007939114	17.979202721	399682
268384396	8062111	50.591334932	9.456809776	300242
558719926	14789506	116.258965149	17.853117292	406375
503894523	13637798	107.713189897	16.84210322	387487
437377442	12117802	89.93433714	14.891076025	358107
403515586	11223816	79.16412388	13.929165743	359251
439731115	12107680	90.518897253	14.870123722	377719
533150804	14320274	113.131328282	18.472858758	390931
450129974	12352094	91.106937292	15.139017579	369457
607484747	15982347	130.975591939	19.341239801	415973
