32895262	1372792	4.654129052	1.827844484	93710
32658299	1364109	4.58576552	1.665614	93610
32354592	1352972	4.513466147	1.655552479	93458
33395373	1386438	4.661254976	1.683575145	93551
32747621	1365481	4.484094055	1.76991153	92728
32965877	1372017	4.541361411	1.721726292	94929
32994413	1374048	4.550874543	1.67965773	93826
33029811	1373296	4.589641607	1.673485383	93665
33152536	1378966	4.637608646	1.826097359	92997
33473060	1391185	4.708050572	1.705697297	94401
33363514	1389384	4.726397613	1.689925137	94980
33206521	1384081	4.634295385	1.685982829	94266
33106133	1380673	4.587218091	1.678111689	93384
33090973	1379748	4.623295615	1.703696666	95506
33123948	1378278	4.589612017	1.686284348	93313
33021026	1375581	4.599695097	1.782424623	94229
33141676	1381601	4.634336501	1.692817577	94365
32819025	1369680	4.561270257	1.666017111	94211
33058028	1373643	4.524672425	1.674367083	92923
33299068	1388888	4.697576458	1.701372654	94979
