10	18	291	115	38	3719	2957	1845	342	361	445	1024	353	122	108	13	38399	30611	15140	19020	37375	14860	10539	6173	532	9081	5466	7551	4865	3639	10321	3517	4407	5331	1091	3681	4734	3727	7332	2587	1042	2676	1235	749	1339	211	1080	1206	899	2246	444	190	1688	1374	1832	139	71	79	436	92	627	599	211	106	215	299	30	108	73	58	16	5	13	1
65	22	341	183	48	4137	4532	2105	769	555	497	1219	594	150	165	12	39983	44241	22261	20025	40431	22292	22834	7012	1844	9504	6084	12125	5095	5276	11781	5762	4935	6276	2764	5475	5047	5347	10816	5629	1126	3055	1700	1572	1494	341	1238	1423	1465	3378	697	438	2594	1539	2909	186	135	85	365	111	693	848	407	145	368	405	45	90	103	107	31	5	7	0
64	26	384	267	58	4546	6267	2226	1430	831	571	1357	960	157	198	12	39923	58440	28695	20835	41564	29000	39979	6784	4443	10494	6227	17783	5340	7361	12828	9065	5217	6246	6174	7466	5326	8168	15163	10551	1286	2861	1845	2592	1570	699	1393	1555	2068	3731	1012	979	4032	1615	4740	178	178	103	347	176	742	828	568	238	577	467	47	84	88	95	26	7	6	0
28	24	344	218	58	4248	5045	1912	994	634	498	1319	802	140	210	18	41545	50087	23079	20833	36953	22731	27759	5446	2543	9702	5904	14736	5319	5845	13419	7659	4284	5878	4140	5840	4960	6482	11256	6950	1125	2433	1863	2241	1499	559	1199	1428	1542	3940	708	647	2973	1512	3677	131	181	92	493	184	701	817	565	192	395	478	26	90	162	112	36	4	14	1
18	23	363	197	56	4184	4975	2370	845	627	568	1427	694	165	214	18	37985	45343	24290	19045	42894	26185	25511	8625	2034	9977	7206	14114	4524	6377	13011	7017	6283	7501	3297	5869	5224	5694	12992	6579	1463	3364	2163	1942	1753	423	1167	1537	1625	4360	858	543	3098	1788	3477	191	228	111	619	148	820	1060	548	185	406	562	39	134	170	108	45	8	19	1
44	22	326	178	53	4154	4292	1890	697	498	471	1262	643	148	183	17	40588	43776	20274	20887	37782	20268	20457	5778	1468	9469	5872	12384	5236	5036	12933	6349	4274	5913	2788	5355	5040	5220	9305	4762	1025	2812	1775	1647	1470	433	1231	1561	1488	3583	532	372	2403	1573	2935	164	148	87	466	163	704	826	500	104	327	400	35	115	126	93	26	6	15	1
13	24	365	225	51	4436	5498	2176	1090	656	552	1273	754	156	172	8	40368	52643	26201	21247	41580	26386	32108	6690	3022	10294	6169	15124	5268	6666	12082	7261	5256	6246	4342	6950	5371	6557	12479	7762	1285	3093	1780	1957	1539	491	1302	1471	1812	3447	739	553	3230	1663	3619	183	161	119	230	96	791	880	458	191	442	395	44	63	68	113	29	3	2	0
85	23	354	206	47	4273	5083	2124	965	647	526	1165	634	123	163	9	40883	48908	24924	20326	40303	24369	28595	6562	2652	10002	5741	12643	5450	6099	11278	6332	4984	5685	3423	6201	5231	6252	12490	7181	1209	2380	1586	1686	1365	335	1321	1220	1326	3272	776	666	3060	1413	3248	126	160	86	243	77	588	712	402	198	340	409	32	57	87	71	26	2	6	1
82	16	295	101	19	3769	2910	2125	331	387	519	581	194	80	33	2	36867	28669	16623	19190	43340	16377	11138	8015	625	10488	3485	4660	4591	3951	5477	2128	5812	3533	754	4244	5328	3909	8736	3031	1426	1925	450	278	809	82	1315	795	650	738	537	237	2194	912	1232	115	17	96	75	16	475	216	36	145	151	102	33	17	10	40	2	2	0	0
67	19	306	127	44	3870	3225	1944	397	431	469	1137	411	142	146	15	38457	32695	16324	19332	39011	16041	12060	6639	642	9391	5699	8422	4695	3944	11490	4057	4758	5872	1371	4025	4828	4456	8671	3115	1111	2940	1501	922	1397	214	1151	1439	1014	2966	560	290	2030	1451	2204	174	120	84	466	110	703	741	351	147	307	419	37	112	102	105	30	10	14	0
12	21	320	166	44	4020	4049	1954	664	471	492	1107	508	151	146	12	40158	41233	19265	19954	38738	19732	19627	6474	1498	9749	5433	10311	4794	5119	11033	4818	4735	5665	2302	4884	4959	4792	9137	4504	1189	3060	1540	1214	1363	263	1138	1533	1361	2824	535	338	2269	1349	2342	208	142	85	345	98	749	834	331	129	310	358	41	118	104	111	26	8	7	0
51	17	281	106	30	3702	2795	1817	319	355	465	817	277	87	79	5	37711	29312	14598	19473	37872	14416	10107	6087	512	9490	4337	6017	4880	3695	8558	2894	4707	4411	914	3671	4854	3830	7247	2505	1203	1860	889	540	1119	131	1207	884	632	1649	466	219	1831	1139	1595	103	50	108	158	34	483	388	156	136	157	214	20	42	32	40	9	2	2	0
34	24	372	226	50	4316	5537	2305	1123	727	566	1237	714	164	175	12	39691	51362	26752	19861	42312	26955	32586	7709	3307	10382	5937	13893	4824	6734	11413	6902	5557	6250	4132	6526	5301	6678	14167	8676	1346	3333	1805	1931	1509	370	1248	1489	1819	3370	960	704	3440	1444	3658	195	160	92	340	133	779	927	447	219	491	438	59	100	95	128	39	5	12	0
20	18	286	122	31	3792	3107	1772	411	401	444	785	321	84	77	7	39161	33149	15492	19770	37014	15335	12455	5685	759	9276	3973	6552	5173	3882	8420	3384	4302	3872	1235	3999	4872	4349	8021	3250	1077	1660	755	614	975	156	1210	923	684	1553	499	296	1978	982	1676	119	45	89	210	54	411	385	148	130	190	198	21	34	35	24	6	1	8	0
83	17	247	103	33	3523	2460	1356	306	274	360	786	264	79	99	11	39033	28803	11616	19405	30053	11029	9012	3734	499	8157	3690	5171	5086	2946	9321	2658	2994	3552	826	3051	4232	3315	4970	1966	791	1435	981	557	940	87	1090	937	506	1935	293	178	1335	966	1108	62	79	55	322	62	371	402	164	67	119	221	17	63	68	43	27	3	10	1
19	23	363	199	54	4175	4949	2315	855	652	549	1401	716	166	182	18	38866	45548	24283	19026	42326	24778	25105	7977	2027	9934	7339	14789	4678	5998	12643	6985	5642	7536	3492	5735	4984	5912	13051	6587	1391	3323	1916	1873	1793	492	1184	1521	1749	3624	910	623	3037	1761	3747	211	135	85	588	190	764	917	462	191	428	520	52	148	128	113	36	6	19	1
30	25	376	237	63	4320	5676	2297	1106	713	555	1540	954	191	225	15	38803	52160	26468	19552	41600	27661	31697	7700	2771	9958	7479	18588	4736	6753	13867	8976	5514	7709	5197	6528	5118	6646	13723	7963	1378	3777	2250	2672	1894	805	1188	1762	2301	4341	911	637	3232	1838	4667	218	182	84	435	194	873	1078	667	227	574	567	57	121	114	143	38	11	9	1
70	25	367	246	54	4371	5774	2078	1266	725	537	1256	841	164	178	15	42138	55092	26902	20803	38575	26065	35553	6129	3807	10269	5732	15627	5082	6788	12303	7861	4597	5651	5145	6765	5105	6894	13118	9019	1218	3004	1591	2190	1451	548	1304	1569	2058	3339	841	730	3425	1453	3976	176	144	96	426	190	722	878	478	202	492	401	49	116	114	105	21	6	13	0
38	18	282	115	38	3759	2934	1736	337	352	432	956	354	100	121	4	38594	31314	14685	19779	36354	14824	10433	5579	488	9194	4738	7285	5095	3585	10323	3763	4177	4755	1100	3787	4644	3894	6886	2494	1020	1979	1188	809	1175	207	1183	1030	784	2450	438	233	1807	1274	1752	96	94	86	116	26	489	509	277	119	156	317	25	29	32	58	26	2	1	0
62	19	322	145	26	4006	3830	2136	583	556	549	676	333	89	50	3	39343	37713	19990	19869	42111	19887	17982	7457	1358	10786	3629	6715	4839	5119	6690	3494	5764	3449	1675	4843	5261	5531	11443	5224	1450	1765	520	522	864	162	1311	910	864	1032	838	504	2922	878	1974	114	24	121	80	35	459	261	85	230	286	134	29	21	11	36	3	3	1	0
4	15	236	82	23	3385	2119	1460	207	227	349	591	200	70	45	3	36820	24447	10649	18986	32732	10758	6587	4707	253	7737	2905	4199	5103	2562	6849	2111	3363	2981	578	2927	4445	2732	4661	1407	846	1404	476	300	710	102	1031	816	516	940	242	96	1130	828	934	76	16	65	83	22	358	232	79	44	102	105	19	25	12	13	2	3	1	0
32	15	262	80	25	3459	2227	1800	200	288	419	667	191	99	58	6	36187	23275	12294	18282	37788	12135	6683	6487	254	8954	3504	4000	4641	2862	7055	2139	4577	3507	519	3063	4661	3021	6328	1686	1022	2090	600	317	784	73	1088	1016	630	1272	425	166	1518	946	1061	145	29	74	178	32	486	342	101	80	146	158	28	62	30	49	5	3	5	0
89	27	389	290	61	4485	6581	2186	1647	858	550	1429	1046	194	217	15	41260	61343	29444	20358	39832	29050	44305	6434	5544	10016	6473	19467	5113	7358	13055	9190	4910	6532	7072	7474	5007	7899	15197	11401	1155	3601	2054	3019	1638	745	1219	1686	2621	3938	1008	1029	3741	1729	4968	220	189	92	415	198	895	1118	604	275	661	524	59	124	140	148	29	10	9	1
86	22	336	182	49	4146	4398	2022	758	577	510	1210	595	147	176	11	39897	43577	21083	20089	39352	20945	21879	6455	1785	9879	5837	11625	5068	5298	12009	5617	4866	5988	2764	5158	5069	5936	10905	5591	1214	2878	1781	1559	1480	330	1205	1400	1407	3426	706	509	2786	1485	3106	167	175	93	308	99	736	815	473	161	379	445	44	80	96	113	27	11	7	0
24	18	288	126	27	3860	3258	1782	458	414	471	668	290	71	62	6	39577	34488	16430	20481	37373	16261	14188	5710	960	9864	3173	5843	5163	4258	7340	3129	4453	3233	1232	4426	4964	4493	8293	3685	1204	1349	538	525	859	123	1297	802	613	1306	513	310	2227	871	1490	66	41	99	165	41	381	259	93	124	165	161	17	31	35	28	3	4	7	0
17	21	333	179	31	4218	4502	2069	824	587	520	806	426	89	77	3	40935	45235	22155	20888	41408	22224	24609	6714	2307	10187	4154	8784	5497	5567	8116	4200	5086	4096	2334	5734	5259	6050	11454	6491	1259	1826	824	884	994	206	1399	931	963	1591	795	533	2940	1071	2287	95	52	108	97	37	497	350	140	181	264	206	20	24	17	42	8	2	0	0
45	24	371	224	52	4435	5526	2251	1065	709	521	1225	787	182	159	13	40596	51866	26869	20995	42404	26913	31504	7145	2837	10030	5782	14800	5208	6074	11833	7913	4973	5663	4493	7050	5421	6802	13592	7951	1126	3421	1423	1918	1325	575	1289	1760	2192	2982	849	752	3334	1490	3778	243	113	77	357	172	768	892	405	194	543	392	47	77	79	135	24	10	9	1
69	19	310	144	27	3937	3759	1999	578	469	507	697	326	93	62	3	39985	38099	19328	19907	39799	19413	18032	6819	1377	10216	3561	6773	4938	4975	7171	3441	5291	3586	1546	4733	5183	4717	9702	4532	1296	1893	615	611	861	143	1269	950	919	1272	571	383	2456	932	1681	123	37	98	97	30	476	329	113	144	211	149	35	36	14	40	3	2	2	0
61	20	298	153	37	3907	3765	1752	593	412	470	855	435	109	105	7	41027	39892	17963	20122	35588	18221	17908	5530	1292	9802	3800	8269	5053	4913	9242	4514	4407	4002	1954	4755	4794	4300	7925	4073	1153	1972	926	926	1070	225	1198	1177	1081	2047	457	258	2145	980	1837	127	79	81	197	71	530	465	241	104	229	214	32	49	40	60	13	6	4	0
31	18	304	116	37	3891	3073	2046	348	419	465	993	357	132	98	13	37583	30899	15927	19654	41581	16260	10784	7293	535	9342	5285	7509	4866	3646	9943	3711	5059	5332	1163	4227	5179	4386	8841	2975	1112	2777	1059	698	1232	214	1176	1372	1043	2068	605	269	2002	1338	2035	181	56	84	411	101	657	530	203	143	259	294	41	109	68	75	9	7	13	0
71	14	252	78	13	3355	2197	1790	225	322	473	339	123	48	15	1	34832	23031	12135	17851	37793	12182	7451	6706	368	9974	1715	2504	4176	3266	3806	1455	5274	1756	439	2962	4823	3435	7210	2118	1445	972	138	121	445	44	1225	513	344	316	520	251	1888	411	716	55	4	102	31	9	248	92	14	132	115	40	19	11	2	7	0	0	0	0
98	19	295	138	33	3879	3469	1793	500	417	435	797	384	105	78	7	40423	36879	17159	20038	36957	17008	15197	5692	987	9182	3849	7434	5321	4153	8586	3993	4075	3740	1649	4337	4861	4512	8334	3683	1039	1994	744	716	890	215	1180	1116	1026	1528	470	318	2025	957	1809	129	38	74	186	68	488	404	157	108	204	196	29	61	36	39	7	4	2	1
56	20	341	153	37	4026	4122	2359	590	548	582	999	441	131	102	7	38068	38193	21960	18807	44170	22629	18826	9028	1271	10793	5299	9313	4344	5679	9385	4664	6594	5488	1966	5082	5382	5151	11902	5016	1593	2778	1096	948	1345	245	1248	1188	1276	2150	815	433	2849	1271	2596	197	66	103	230	63	683	573	226	203	300	285	48	64	48	68	8	3	4	0
49	23	329	206	47	4206	4821	1830	955	541	470	1079	654	128	153	9	42506	50043	22052	21291	36337	21877	27272	5254	2554	9478	4853	12324	5620	5713	11294	6343	4055	4825	3555	5846	4990	5613	9805	6210	1074	2299	1385	1650	1220	377	1237	1332	1457	2878	603	462	2472	1271	2763	124	124	86	252	95	599	712	401	140	314	307	28	47	75	67	19	8	5	0
92	18	310	124	29	3855	3397	2056	434	449	517	787	306	94	70	6	38694	33139	18764	19443	40572	17941	14151	7036	849	10280	4275	6570	4846	4526	7804	3376	5270	4059	1256	4495	5094	4361	9529	3770	1322	1951	742	559	1029	131	1225	950	792	1474	614	326	2348	1059	1759	122	43	112	190	49	514	371	130	160	205	227	26	50	29	40	8	2	6	0
68	31	426	377	88	4547	8301	2290	2385	1055	587	1917	1698	226	382	30	38341	70400	35974	19193	38571	35827	63026	6527	8766	9940	8285	29468	4559	9114	16481	15072	4878	8098	12742	8894	4852	9038	18134	16063	1272	3829	3308	5811	2089	1511	1169	1939	3505	6734	1161	1355	4734	2032	7628	245	421	89	769	477	989	1567	1332	283	906	846	59	175	299	181	76	13	28	2
23	28	429	303	75	4402	7353	2668	1702	966	602	1848	1224	225	324	26	36046	59247	35555	17753	43926	36027	48916	9030	5628	9676	9029	23893	4227	8150	14785	11623	6080	9387	7775	8121	5017	7754	18938	13016	1369	4542	3128	4120	2176	901	1159	1807	2962	6373	1286	1101	4325	2090	6305	285	368	88	756	322	953	1573	989	263	723	864	62	204	262	182	78	8	31	1
81	25	370	245	55	4400	5814	2183	1260	697	539	1346	827	163	201	12	40511	55359	26834	20442	40969	27383	35933	6905	3814	9922	6456	16246	5246	6834	12693	7876	4987	6586	4976	6814	5268	6733	13169	8719	1256	3270	2140	2264	1604	533	1254	1534	1917	3818	786	689	3301	1658	3750	206	248	91	351	142	769	1018	525	176	447	479	38	93	106	122	34	10	8	0
99	21	321	163	47	4052	4044	1899	616	475	491	1152	547	137	155	12	40187	40673	19828	20535	37716	19314	18614	5779	1249	9880	5469	10786	5092	5083	11754	5456	4473	5513	2317	5175	4924	4846	9167	4409	1171	2580	1507	1329	1414	342	1170	1379	1316	3140	544	321	2321	1410	2593	159	129	100	352	103	672	727	392	129	305	371	36	91	93	79	22	2	8	1
57	15	249	83	22	3364	2191	1680	227	277	393	577	173	82	52	3	36202	23991	11464	17785	35518	11684	7135	6222	339	8399	2800	3567	4643	2781	6363	1835	4294	3200	518	2821	4593	3043	5886	1846	998	1752	583	302	727	53	1028	894	505	1035	380	135	1340	729	932	119	30	67	88	17	428	307	78	93	122	127	20	32	17	47	10	2	1	0
78	18	294	126	27	3876	3315	1866	456	402	474	695	292	92	64	4	39423	34520	17223	20300	38593	17062	14437	6148	950	9744	3448	6059	5097	4268	7315	3125	4693	3412	1230	4461	5067	4314	8204	3536	1196	1834	650	545	913	119	1249	978	807	1332	487	277	2128	980	1493	118	35	98	115	30	463	346	118	115	190	149	28	31	28	43	4	4	1	0
33	19	300	130	41	3851	3335	1884	424	389	468	1037	406	125	126	13	38932	34500	16735	19806	37999	17039	13222	6326	728	9391	5225	8301	4808	4251	10656	4244	4697	5206	1438	4228	4932	3957	7906	3138	1168	2475	1271	906	1289	220	1140	1354	1028	2604	493	240	1959	1245	1924	150	90	92	417	97	635	602	278	115	215	316	30	95	81	85	23	5	15	0
16	17	278	108	28	3587	2737	1833	345	394	452	739	253	92	79	3	37450	28886	13614	18331	37225	13890	10260	6585	617	9148	3754	5192	4793	3508	7879	2466	4853	3980	894	3265	4677	4048	8039	2849	1234	1993	861	506	967	92	1082	895	634	1596	607	312	1983	884	1444	106	68	78	94	16	460	405	150	124	184	246	33	23	26	67	11	0	0	0
96	16	265	90	30	3540	2383	1716	237	296	437	804	237	98	75	11	36998	25349	12338	18709	36104	12302	7511	5817	321	9269	4204	5029	4600	3151	8551	2503	4450	4200	665	3215	4609	3198	6160	1876	1100	2066	842	428	1094	100	1135	1028	623	1579	385	145	1559	1128	1324	121	39	85	349	57	503	404	131	94	141	177	30	92	62	50	5	4	12	0
88	21	326	171	39	4164	4230	1930	712	550	529	958	503	116	107	8	40772	42736	20552	21088	38946	19989	20923	5843	1688	10724	4655	9844	4969	5447	9788	5024	4799	4532	2445	5421	5099	5773	10409	5553	1265	2156	1028	1104	1201	297	1326	1233	1216	2098	640	476	2863	1211	2511	117	70	116	247	87	617	485	232	189	296	299	37	58	43	67	12	5	7	0
5	15	255	89	16	3413	2408	1716	275	305	463	436	154	58	24	2	36350	25851	12629	18040	35853	12941	8930	6237	491	9838	2380	3311	4422	3528	4614	1635	4922	2355	568	3194	4686	3253	6454	2220	1299	1296	264	194	633	51	1177	585	457	511	407	201	1730	591	860	82	6	97	73	17	341	138	32	108	101	65	17	22	5	15	0	2	1	0
90	18	319	124	29	3826	3365	2265	431	507	551	810	313	117	65	7	37472	31933	18374	18123	43429	18293	13530	8737	830	10547	4408	6688	4249	4541	7671	3250	6344	4631	1294	4157	5226	4800	10976	3999	1490	2589	767	514	1122	151	1167	1088	945	1340	818	426	2593	1057	1941	190	43	111	220	65	641	423	123	204	302	232	31	65	34	58	3	7	3	0
63	12	213	53	13	3033	1490	1479	109	191	369	373	92	49	19	0	32747	16716	8205	16893	33119	8228	3639	5386	107	8321	2089	2116	4293	2038	4110	1025	3981	2099	223	2197	4302	2273	4247	928	1001	1071	221	102	522	32	1094	561	272	412	245	79	1070	558	527	67	5	74	0	0	289	117	25	51	73	58	19	0	0	14	1	0	0	0
94	20	339	156	34	4134	4106	2275	626	579	552	911	420	133	90	4	38696	39286	21409	19862	44400	21238	19223	8129	1426	10496	4748	8712	4728	5255	8654	4280	5845	4968	2001	5334	5409	5701	12130	5445	1467	2865	1004	871	1163	223	1300	1293	1267	1800	817	504	2918	1172	2393	195	65	94	126	40	688	573	182	184	349	293	48	37	20	81	13	2	4	0
55	22	360	174	57	4124	4490	2367	647	607	527	1482	662	187	215	16	37692	40516	23256	18789	43470	23146	19638	8365	1255	9600	7547	13627	4604	5259	13410	6789	5632	7880	2619	5529	5092	5542	12514	5392	1140	3945	2215	1841	1710	487	1168	1652	1720	4359	857	478	2700	1821	3621	254	194	95	494	132	890	1115	586	204	454	631	50	119	142	154	44	8	15	0
40	22	327	186	45	4128	4460	1961	808	509	475	1101	572	144	152	8	40786	45699	20673	20327	38794	21389	23420	6494	2029	9385	5185	11267	5252	5296	11099	5486	4523	5601	2807	5410	5099	5229	9772	5426	1116	2859	1583	1478	1309	320	1171	1416	1472	2924	586	388	2338	1383	2561	194	144	78	237	70	676	840	368	134	316	316	44	78	72	81	22	4	5	0
36	23	362	200	53	4200	4986	2304	866	635	545	1360	708	174	186	11	39040	46275	24429	19253	42288	25038	25639	7985	2080	9839	6893	14472	4597	5949	12436	6902	5715	7145	3463	5934	5228	5812	12726	6558	1335	3623	1972	1905	1712	499	1192	1595	1825	3693	865	517	2988	1593	3685	213	169	104	308	123	833	1008	487	207	464	490	47	81	85	123	38	10	6	0
25	23	358	196	57	4204	4843	2297	827	628	504	1397	708	190	219	17	38987	45540	23312	19309	42364	24622	24319	8195	1934	9109	6683	13747	4869	5397	13179	7042	5411	7084	3306	5690	5174	5908	12599	6264	1146	3879	2178	1968	1602	444	1165	1785	1893	4254	909	559	2815	1682	3543	266	224	81	507	153	824	1123	607	176	504	536	49	114	163	160	44	12	12	0
3	19	318	135	36	3915	3566	2130	467	477	532	984	401	110	92	9	38217	34918	18539	18950	41471	18799	14659	7575	862	10406	5343	8601	4592	4696	9474	4177	5732	5592	1593	4482	5160	4653	10052	3841	1396	2339	1085	780	1356	246	1257	1026	955	1938	640	360	2502	1317	2356	139	58	94	279	84	620	463	192	168	258	258	33	63	50	58	7	5	3	1
48	22	327	179	52	4084	4214	1913	699	557	483	1219	657	160	169	15	40518	42804	19440	20351	37434	19577	19925	5909	1427	9807	5753	12408	4826	4984	12251	6267	4481	5643	2913	4864	4925	5732	10333	4778	1106	2924	1599	1632	1400	486	1134	1672	1500	3231	656	597	2554	1419	2952	192	115	83	406	153	781	749	438	167	546	394	45	121	114	133	28	6	9	0
27	17	316	115	21	3776	3277	2375	408	508	579	615	230	74	41	1	36680	30417	18529	17970	45245	18913	13323	9602	841	10873	3507	5185	4340	4674	5845	2531	7122	3742	982	4321	5326	4698	11507	4165	1701	1742	474	363	882	92	1273	648	595	948	924	426	2760	824	1568	124	21	117	36	9	412	226	65	245	221	136	23	3	5	31	2	1	0	0
80	21	317	169	41	4067	4036	1910	691	532	504	1008	508	116	122	9	40288	41794	18650	20492	38339	19200	19720	6145	1596	9923	4638	9987	5115	5143	10392	4805	4923	5068	2385	4872	4912	5582	10091	5003	1262	2201	1213	1199	1299	290	1242	1217	1093	2288	701	496	2653	1294	2603	119	85	110	263	79	571	564	257	176	316	308	31	71	65	74	21	4	7	1
52	20	316	151	39	3940	3823	2077	581	476	499	979	428	125	119	12	38893	38212	18589	19394	40392	20255	17629	7696	1286	9527	4679	8681	4791	4866	9887	4360	5583	5210	1825	4707	5109	4700	9805	4386	1372	2579	1158	990	1234	194	1155	1221	1114	2412	648	372	2432	1239	2134	159	93	90	326	93	595	609	254	140	270	318	37	91	83	74	14	6	12	1
58	21	330	168	42	4066	4207	2052	681	531	526	1083	508	124	133	8	39827	41718	20456	19892	39825	20671	20327	6872	1578	10243	5591	10488	4857	5453	10573	5047	5142	5501	2290	5145	5017	5213	10667	5185	1310	2517	1420	1253	1410	297	1246	1190	1186	2726	688	424	2615	1335	2599	154	113	123	244	73	648	630	296	167	304	340	30	63	59	85	20	1	6	0
11	20	313	157	33	4065	3979	1852	636	465	503	852	419	93	80	5	40929	40994	19863	21000	37960	18939	19477	5556	1475	10365	4364	8817	5227	5189	8783	4280	4438	4215	2016	5216	5032	4905	9049	4656	1237	1811	819	840	1092	231	1297	961	958	1639	496	335	2457	1162	2035	91	40	112	161	51	513	389	152	128	212	212	25	36	30	38	8	1	2	0
29	21	338	175	35	4165	4418	2201	759	609	538	884	481	120	86	4	39656	43229	21914	20122	42489	22499	22654	7727	1888	10287	4168	9567	5182	5591	8786	4780	5694	4695	2543	5434	5508	6147	12415	6094	1353	2355	857	979	1090	280	1269	1190	1280	1733	869	605	2995	1064	2587	159	45	95	125	40	620	439	171	195	391	228	37	25	32	65	7	5	0	0
21	16	264	91	29	3469	2415	1777	245	297	440	775	228	88	83	4	36422	25510	12439	17912	36590	13151	7789	6697	348	9168	3954	4887	4484	3273	8278	2460	4859	4169	633	3074	4667	3118	6343	1960	1158	1916	912	471	1028	89	1120	909	567	1778	409	158	1557	1013	1197	129	56	79	128	19	462	396	157	110	128	221	30	35	29	50	16	2	2	0
37	21	317	175	35	4096	4231	1851	763	528	474	821	474	116	88	5	41857	44581	20143	20913	37235	19633	22211	5685	1934	9750	3799	8957	5413	5148	8618	4660	4221	3727	2492	5143	5089	5457	10032	5482	1083	2098	815	959	967	259	1273	1263	1226	1699	633	491	2443	1007	2135	132	55	77	128	60	538	440	195	148	333	201	44	40	24	75	4	5	3	0
7	20	305	155	35	4054	3851	1763	626	434	447	846	403	115	106	5	41358	40914	18929	21237	36664	18100	18945	5202	1498	9480	4044	7904	5633	4613	9064	4065	3851	3890	1803	5130	5020	4766	8235	4324	1005	2104	993	954	962	182	1197	1247	1108	2158	452	326	2072	1073	1797	132	90	78	150	44	544	575	221	108	219	213	43	41	35	62	15	1	3	0
66	16	273	99	21	3548	2636	1882	310	361	470	571	209	83	38	3	37248	27549	13637	18199	38376	14044	9746	7149	538	9658	2943	4477	4488	3641	6003	2152	5238	3238	787	3453	4863	3694	7833	2578	1237	1769	417	281	765	91	1120	813	624	765	524	251	1884	707	1212	149	23	105	95	29	450	250	60	127	188	101	28	32	10	34	1	0	0	0
