17595760	830290	3.14698273	1.528464902	74148
18414117	866147	3.291133143	1.038293051	79847
19173903	893843	3.369649892	1.131860181	80674
18344945	861040	3.047242534	1.141113292	77689
16760941	797971	2.523553838	0.990235187	69709
18990935	885320	3.22437865	1.038994283	81242
18415384	865659	3.090374434	1.037351585	78306
17958986	844281	2.952044588	0.98220295	77643
18554632	867192	3.380845279	1.064351296	82421
18194214	854569	3.071586138	0.98733066	79161
16874233	805163	2.721900645	0.912871335	71375
17572514	832159	2.986671249	0.969705658	73797
18652284	874119	3.307670557	0.998983479	79371
18449450	868065	3.226959106	0.994597294	79050
17767073	836913	2.927475442	0.985013824	74314
17655012	835777	2.903856648	0.966235557	73476
18348407	859132	3.27353007	1.08894081	80333
19937362	922092	3.701733981	1.108030739	84075
18113357	857377	3.106650816	0.988399598	77099
18329114	859919	3.270796834	1.004416148	80518
