26.349856646229007	2.3435430488962257	135120
26.226100909684508	2.239987645258784	133728
26.197230629223164	2.330003352847874	136851
26.487923918643762	2.183667531617356	136691
26.207818406915305	2.2572124149657657	132524
26.2096752392328	2.324730216165982	134854
26.29993509871382	2.244685849324656	135426
26.420389163714894	2.341897036259087	136813
26.454693292911127	2.3579133325918553	138360
26.35898112386444	2.331327660643535	135331
26.284204729344324	2.2518052124512997	134871
26.27110100946251	2.331609891450617	133169
26.28858586466824	2.173278113489492	134762
26.28468888649185	2.3098358365463842	135534
26.372049047014254	2.281017389090705	137723
26.238435573786347	2.2781817782533986	134268
26.217093986927818	2.2448267102541193	134222
26.247265836908642	2.243451475885826	134618
26.220331537886988	2.3123775600139838	136520
26.248060242457353	2.38228318167468	135622
