345808330	18372904	97.414758475	44.71968385	765982
350729463	18624813	111.392255043	44.627650761	871891
318097900	17081116	80.13299928	40.72713661	608117
333458802	17798712	91.161909185	47.441345056	693856
338581411	18148063	96.999095558	44.786799665	781082
344498965	18421153	99.905370839	45.601786537	820117
326124184	17467942	84.033456171	42.380769744	646684
332347368	17691012	91.301707448	42.448440011	703112
325237440	17492088	91.685019265	43.964389509	712339
366899411	19416893	112.357457224	47.231074282	898914
342132107	18362675	98.860174863	45.280048519	798230
369436475	19698011	124.385458639	48.047729759	1002166
328046408	17554538	88.993113926	44.227624007	684257
337414653	18149343	99.981736221	45.161983743	809801
314296060	16827838	78.885953239	40.697228291	588434
357676601	18988961	109.256351864	45.858554717	890560
331107989	17764979	92.70743813	44.071048331	742282
342633582	18361074	103.715305752	49.079839621	847185
360337451	19063463	108.046511028	47.802060866	835728
317241652	16959064	79.443556413	40.671777206	589353
