1858071076	68981386	318.197662872	173.075842352	1099673
1860939851	69100151	319.094170357	175.398007365	1131498
1814799810	67714860	307.460724945	172.093635186	1092222
1838090729	68356337	314.018371739	172.104665517	1092205
1896015429	70257195	327.501066037	180.987046316	1164977
1870314901	69391903	318.300844508	175.438826086	1126403
1839303784	68362546	311.450582342	176.205943216	1077119
1844379802	68527648	312.097478302	173.052781377	1086926
1906583133	70585719	334.128725014	179.609326714	1194427
1852886415	68857725	314.97195808	175.628396138	1120542
1860742130	69158720	319.107645267	174.259327031	1126984
1871168447	69479483	320.204871333	185.450609134	1129307
1879686258	69738066	321.612235587	179.095039052	1133045
1822887639	67892979	307.737795612	170.980959163	1083550
1832095040	68068064	309.627571415	174.363047863	1059281
1849829589	68826285	314.436180275	173.773416522	1114543
1847750685	68632371	315.794543693	173.091125009	1098937
1797055800	67132776	303.84009411	170.779438593	1081519
1857383961	68947239	316.510473563	175.144899586	1106384
1874600945	69581465	324.998270008	176.545518368	1127165
