234828491	7254351	44.636865081	8.733845913	266126
170516869	5624224	31.117261445	6.575952447	223781
247661355	7577180	47.864673715	9.148491619	263991
244997820	7513310	47.072205899	8.820825496	262638
146426421	4959961	25.857605495	5.70578208	209863
173538731	5664616	31.666331298	7.076148416	235202
181106513	5857478	32.484893955	6.863285719	234861
162175165	5360555	29.689398714	6.082998999	215204
227947049	7065489	43.286785484	8.254127769	262625
188796825	6030545	33.865740499	6.938454026	240344
257206461	7831166	50.273555822	9.293929372	268988
173520659	5641539	31.31544681	6.426440155	226457
254884647	7806892	48.745722689	9.290762397	274350
168840225	5546435	31.197550464	6.463413904	226532
220740020	6892545	41.545612703	8.706831092	253389
180766090	5893265	33.34288284	6.843451764	229831
290302036	8591256	56.163708452	10.140471859	290761
221771549	6924804	41.667931657	7.904334446	249503
235591754	7248564	44.131424299	8.517875515	264995
141987993	4863828	25.93925009	5.662846348	207154
