33.056050865396955	3.6358148237005845	369592
33.504989985619304	3.8462069807028794	391129
32.48045786667594	3.4548301818501828	339256
32.85741976369032	3.601443682222198	356838
34.168102454236625	4.137472652003018	415492
32.48438676895892	3.434451089286337	332463
34.18101963674362	3.7715204871913723	424758
33.15082363959687	3.6580441504689754	372866
33.341845365831716	3.728849558612302	380064
33.43603370486816	3.7916592007813525	380165
33.23003610424236	3.6154831738378936	371575
33.82173014012833	3.7405110790116702	399992
32.44417151936814	3.4891789683660317	335333
33.19383659222321	3.6863182921691604	380108
33.143437877133316	3.54607245690086	369132
33.278437137474924	3.711514578400302	373064
33.72321239381272	3.8253137430823556	397114
33.04278436164754	3.6337970828221393	360486
33.40644217556333	3.829671714214126	378044
33.16619115585679	3.289205140729484	368560
