16130761	768436	2.571390906	1.629878145	57873
16306585	775695	2.193322571	1.061524548	58324
16435069	778949	2.084665117	0.975248992	59446
16598752	784312	2.090200498	0.955683904	58716
16185870	769690	2.019811983	0.968575873	57179
16540754	783049	2.10108024	0.929287272	58497
16054140	765845	2.018852001	0.902333386	57646
16192476	770071	2.024909511	0.90893821	57728
16461438	780868	2.083905188	0.91938953	58509
16776919	792304	2.174821955	0.945257334	60868
16289876	775066	2.1101926	0.912733363	58647
16582326	783376	2.188052013	1.063700535	59514
16721682	790052	2.2411444	1.038723027	59272
16175434	771299	2.108461436	1.02269398	58283
16151731	769331	2.09300872	0.994831475	58071
16397551	778346	2.114361131	1.020026045	58150
16330254	776484	2.142420741	1.006653441	58322
16738725	789660	2.175195518	1.067528249	59204
16756240	792190	2.216473562	1.053694596	59525
16445825	780975	2.204705051	1.054585546	58726
